cui,Name,D1y TO,D1y BS,D1y Tdebt,GMtoTO,ROA,DRN dys,FA%,CRLiq%,TDtoEBITDA,DEF
704,company_704,0.200048211,0.152409986,-0.279094273,0.143109371,-0.774938405,1.550556925,1.207161315,-0.929129707,0.408464553,0
705,company_705,-1.033787874,-0.904027849,-0.280850442,1.102826537,-1.132619955,-1.705023667,1.856681424,0.029873089,2.846383684,1
706,company_706,-0.302625749,-1.080100822,3.74803584,-1.233876129,-0.894165588,-0.829957908,-1.1048424,0.157521925,-0.385493784,0
707,company_707,-0.394021015,-0.948046092,0.356638975,1.812182703,-0.536484038,2.4788914,-0.385152528,1.386005597,-0.712417805,0
708,company_708,1.890860624,-0.727954877,-0.218682053,-1.275602962,-1.013392772,-0.150284453,1.856681424,0.553560622,-0.759121237,0
709,company_709,-1.30797367,-1.432246767,-0.285767716,-1.108695629,-0.417256855,-0.128181251,-0.798974204,1.972972041,-0.805824669,0
710,company_710,-1.30797367,-0.992064336,-0.279445507,-1.108695629,-0.417256855,-0.143653493,-1.509667953,-0.468721084,1.062312596,0
711,company_711,-0.439718648,-0.992064336,-0.283894469,-0.148978463,-0.894165588,0.617801809,1.229651623,0.418274676,-0.385493784,0
712,company_712,0.657024539,0.592592418,-0.281904144,1.26973387,1.013469347,0.825571906,1.202663253,0.320083264,-0.759121237,0
713,company_713,0.931210336,-0.683936634,-0.291153301,1.561821703,-1.132619955,-0.392314513,1.856681424,0.711757898,-0.8525281,0
714,company_714,0.200048211,-1.432246767,-0.27300622,0.226563037,-1.132619955,1.168171534,-0.677526538,-1.09823714,2.846383684,1
715,company_715,-0.850997343,-0.948046092,-0.281787066,0.977646037,0.536560613,1.351628109,-1.39721641,-0.156690595,0.081540532,1
716,company_716,-0.713904444,0.020355257,-0.291153301,0.184836204,-0.774938405,-0.816695987,-1.514166015,-0.18833005,-0.8525281,0
717,company_717,-0.668206811,-0.375808931,-0.258371477,2.14599737,-1.013392772,-1.705023667,1.856681424,-0.25924607,0.501871417,0
718,company_718,0.291443477,2.265285658,-0.279445507,-0.983515129,-0.417256855,-0.580191728,-1.383722225,-0.393441001,-0.759121237,0
719,company_719,-0.165532851,0.328482959,3.74803584,1.478368037,-0.417256855,-1.705023667,0.411004393,-0.230879662,-0.805824669,0
720,company_720,-0.531113913,-0.243754202,-0.279445507,-0.983515129,-0.417256855,-0.642080693,0.707876466,-0.217787474,-0.8525281,0
721,company_721,-0.256928116,0.636610661,-0.088842611,-1.192149296,-0.178802488,-0.429889956,1.598492683,-0.130506218,-0.338790352,0
722,company_722,-0.576811546,-0.595900147,-0.28155291,-0.691427296,-0.059575304,-0.261905622,1.0092466,-0.646556642,-0.245383489,0
723,company_723,-0.211230484,-1.432246767,-0.291153301,2.14599737,-0.417256855,2.4788914,-0.686522662,1.642394286,-0.8525281,0
724,company_724,0.382838742,-1.432246767,-0.279796741,-0.607973629,-1.132619955,-0.012139442,0.253572234,1.533292716,-0.338790352,0
725,company_725,1.114000867,-0.595900147,-0.281435832,-0.983515129,0.178879063,-0.35584423,-0.960904425,-0.25160896,-0.432197216,0
726,company_726,0.428536375,0.592592418,-0.275347779,-1.192149296,0.178879063,-0.535985324,-0.983394734,-0.236334741,-0.619010942,0
727,company_727,1.433884296,0.19642823,-0.274411155,-1.275602962,-0.774938405,-0.459729278,-1.3162513,-0.379257797,0.59527828,0
728,company_728,-1.079485506,-0.111699473,-0.291153301,-0.983515129,-0.774938405,-0.688497417,-0.753993587,-0.51781679,-0.8525281,0
729,company_729,-1.399368936,-0.992064336,-0.275699013,1.186280203,-1.013392772,0.282938302,0.384016023,-0.726200788,2.846383684,1
730,company_730,0.931210336,-0.331790688,-0.284831092,-0.107251629,-0.894165588,-0.228750819,-0.403144775,-0.241789819,-0.525604079,0
731,company_731,0.291443477,1.693048497,-0.26328875,-1.275602962,-0.894165588,-0.215488898,-0.933916055,-0.559275386,0.87549887,0
732,company_732,0.108652946,1.120811336,-0.248419851,-0.941788296,-0.655711222,0.978083998,-0.376156404,0.394272331,-0.245383489,0
733,company_733,2.119348788,1.384920795,-0.276752714,-0.065524796,-0.774938405,1.012343961,0.042163334,-0.566912496,1.249126323,0
734,company_734,-0.348323382,-0.419827175,-0.283894469,0.101382537,0.655787797,-0.292850105,1.378087659,-0.234152709,-0.805824669,0
735,company_735,-0.394021015,-1.432246767,-0.279445507,2.14599737,-0.655711222,-0.310532666,1.112702019,2.880260693,0.455167985,0
736,company_736,0.565629273,0.504555932,-0.278977195,2.104270536,0.41733343,-1.141613053,0.482973381,0.608111407,-0.759121237,0
737,company_737,0.428536375,0.020355257,-0.234019264,-1.275602962,-0.417256855,0.487392919,-1.455691213,-0.45453788,-0.619010942,0
738,company_738,-1.719252365,-0.243754202,3.74803584,0.727285037,-0.417256855,2.441315957,-0.344669972,1.30417942,-0.8525281,0
739,company_739,-0.942392608,-0.727954877,-0.279562585,0.310016704,-0.894165588,-1.123930492,1.856681424,-1.09823714,-0.525604079,0
740,company_740,-0.80529971,0.944738363,-0.233433874,-0.441066296,-1.013392772,-0.394524833,-0.349168034,-0.40871522,0.828795438,0
741,company_741,-0.256928116,0.108391743,-0.277689338,0.39347037,-0.417256855,1.041078124,0.078147828,-0.69783438,0.408464553,0
742,company_742,1.845162991,-0.683936634,-0.166816523,1.436641203,-1.132619955,-1.412377275,0.752857083,-0.377075765,0.87549887,1
743,company_743,-0.576811546,-0.815991363,-0.281904144,2.14599737,-1.132619955,2.4788914,1.013744661,-0.372711703,1.435940049,0
744,company_744,0.428536375,0.856701877,-0.272303752,0.435197204,0.059651879,-0.227645659,-0.551580811,0.382271158,-0.8525281,0
745,company_745,-0.394021015,-0.111699473,-0.275816091,-0.941788296,-0.417256855,-0.454203478,0.676390034,-0.992408617,0.034837101,0
746,company_746,0.291443477,-0.199735959,-0.291153301,0.310016704,1.13269653,-0.997942242,1.856681424,-0.572367575,-0.8525281,0
747,company_747,0.108652946,-0.551881904,-0.281201676,-0.524519963,-0.059575304,0.648746292,1.499535325,0.37681608,-0.011866331,0
748,company_748,-0.394021015,-0.023662986,-0.279562585,-0.983515129,-0.894165588,0.812309985,-1.032873413,-0.420716393,1.996381229,1
749,company_749,0.108652946,-1.344210281,-0.281435832,0.810738704,-1.013392772,-0.932737797,1.856681424,-1.09823714,-0.151976626,0
750,company_750,0.108652946,-0.287772445,-0.282372455,-0.941788296,1.371150897,-0.773594744,-0.479611823,-0.43162655,-0.759121237,0
751,company_751,-0.531113913,-0.77197312,-0.28611895,1.353187537,-1.013392772,2.4788914,1.856681424,0.334266468,-0.619010942,0
752,company_752,-0.713904444,1.340902552,-0.279094273,-1.192149296,-0.774938405,-0.966997759,-0.115268826,-0.726200788,-0.665714374,0
753,company_753,-1.719252365,-1.300192038,-0.28096752,0.310016704,-1.132619955,1.569344646,-1.253278436,-1.09823714,2.846383684,1
754,company_754,0.428536375,-0.77197312,-0.289748366,-0.065524796,-0.178802488,-0.845430149,1.856681424,-0.904036346,-0.805824669,0
755,company_755,0.428536375,-0.63991839,-0.28155291,1.687002203,0.41733343,0.87198863,0.064653642,-0.541819135,-0.058569763,0
756,company_756,-1.582159467,0.020355257,-0.278040571,0.101382537,-1.132619955,2.4788914,1.018242723,-0.341072247,1.949677797,0
757,company_757,-0.622509179,0.152409986,-0.277923494,-1.233876129,-0.536484038,-0.371316471,-0.016311468,0.169523098,0.034837101,0
758,company_758,0.200048211,1.693048497,-0.278391805,-1.150422462,-0.536484038,-0.639870373,-0.94741024,-0.527635931,-0.292086921,0
759,company_759,0.062955313,0.020355257,-0.270196349,-1.025241962,-1.132619955,-1.705023667,0.61341717,-0.693470317,0.922202301,0
760,company_760,-0.668206811,-0.507863661,-0.27757226,-0.274158963,0.41733343,0.780260342,-0.295191294,0.029873089,-0.245383489,0
761,company_761,-0.942392608,-0.155717716,-0.278391805,-0.858334629,-0.894165588,0.436555555,0.195097432,-0.529817963,2.846383684,0
762,company_762,2.210744053,1.252866065,-0.291153301,1.353187537,2.444195548,1.522927923,-1.118336585,2.880260693,-0.8525281,0
763,company_763,0.657024539,-0.331790688,-0.280265052,1.061099704,0.178879063,0.911774393,0.725868713,-0.429444519,-0.151976626,0
764,company_764,-1.30797367,-0.067681229,-0.269962193,-0.733154129,-0.536484038,0.927246634,-1.280266806,1.512563418,-0.665714374,0
765,company_765,-0.028439953,0.0643735,-0.291153301,-1.108695629,1.251923714,-0.763648303,1.004748538,-0.670558987,-0.8525281,0
766,company_766,-1.719252365,-1.432246767,-0.256732385,0.51865087,1.13269653,-0.590138169,0.046661396,2.880260693,-0.805824669,0
767,company_767,-1.536461834,-1.212155551,-0.291153301,-0.649700463,-0.178802488,1.841214028,-0.668530415,-0.213423411,-0.8525281,1
768,company_768,2.439232217,2.617431603,-0.291153301,1.812182703,2.444195548,0.209997736,0.226583864,1.619482956,-0.8525281,1
769,company_769,-0.942392608,0.328482959,-0.254859138,1.186280203,-0.178802488,0.617801809,1.409574091,-0.548365229,-0.525604079,0
770,company_770,-0.302625749,-0.067681229,-0.278625961,1.603548537,0.41733343,-0.458624118,1.656967485,0.356086782,-0.805824669,0
771,company_771,0.200048211,0.020355257,-0.282957845,-0.941788296,-0.178802488,0.319408585,-0.011813406,1.310725514,-0.619010942,0
772,company_772,-1.170880772,0.020355257,-0.287523885,-0.274158963,0.655787797,-0.349213269,0.42899664,-0.036678869,-0.759121237,0
773,company_773,1.845162991,1.428939038,-0.265279075,-1.066968796,0.41733343,0.397874951,-0.263704862,-0.239607788,0.221650827,0
774,company_774,0.062955313,0.240446473,-0.290216678,-1.066968796,-0.536484038,-0.640975533,-0.461619577,-0.593096873,-0.805824669,0
775,company_775,-1.125183139,-0.727954877,-0.279328429,2.14599737,-1.013392772,-1.705023667,-0.62804786,-1.09823714,2.846383684,1
776,company_776,-0.165532851,-0.067681229,-0.279796741,-1.025241962,-0.655711222,-0.920581036,0.923783427,-1.077507841,0.688685143,0
777,company_777,-0.622509179,-0.507863661,-0.278625961,0.143109371,-0.894165588,0.37908723,0.123128445,-0.731655866,1.996381229,0
778,company_778,-0.988090241,-0.111699473,-0.278391805,0.226563037,-0.655711222,1.994831281,0.721370651,1.917330241,-0.572307511,0
779,company_779,-1.6278571,-0.551881904,-0.277221026,-0.065524796,-0.298029671,-0.549247245,1.054227217,-1.063324637,-0.292086921,1
780,company_780,2.347836952,2.617431603,-0.266449855,-0.733154129,0.536560613,-0.025401363,-0.421137021,-0.389076938,-0.105273194,0
781,company_781,-0.988090241,-1.036082579,-0.291153301,0.143109371,-1.013392772,0.061906284,-0.488607947,1.410007943,-0.8525281,0
782,company_782,-1.445066569,0.240446473,-0.272069596,-1.275602962,-1.132619955,0.50949612,-0.097276579,-0.73056485,2.846383684,1
783,company_783,-0.256928116,-0.331790688,-0.279328429,-0.148978463,-0.655711222,-0.831063068,1.856681424,-1.097146124,2.04308466,1
784,company_784,-1.6278571,-1.432246767,-0.274176999,1.478368037,-0.774938405,-1.705023667,-0.115268826,-0.914946503,0.408464553,0
785,company_785,-1.079485506,-0.155717716,-0.281904144,-0.482793129,-0.298029671,-0.051925205,0.874304749,-0.426171472,-0.105273194,0
786,company_786,-0.622509179,-0.551881904,-0.280499208,-0.607973629,-0.298029671,-0.034242644,0.141120691,-0.518907806,0.081540532,0
787,company_787,-0.302625749,-0.243754202,-0.279211351,0.226563037,0.41733343,1.262110142,0.784343515,-0.354164436,-0.105273194,0
788,company_788,1.068303234,-0.111699473,-0.291153301,-1.275602962,0.059651879,0.148108771,-1.514166015,1.510381387,-0.8525281,0
789,company_789,-0.622509179,-0.155717716,-0.291153301,-0.649700463,0.77501498,0.857621549,-0.8934335,0.54155945,-0.8525281,0
790,company_790,0.291443477,-0.727954877,-0.28155291,-1.025241962,0.059651879,-0.73491414,1.351099289,-0.943312911,-0.432197216,0
791,company_791,1.068303234,-0.023662986,-0.260244724,-0.691427296,2.444195548,-0.316058466,-1.100344338,0.008052775,-0.805824669,0
792,company_792,0.748419805,-0.287772445,-0.276752714,0.51865087,-0.178802488,-0.459729278,1.045231093,-0.003948398,-0.058569763,1
793,company_793,-0.896694975,0.19642823,-0.277923494,0.476924037,-0.059575304,2.460103679,0.775347391,-0.760022274,-0.105273194,0
794,company_794,-0.165532851,-0.111699473,-0.290567912,-1.233876129,-0.059575304,-0.36026487,-0.092778517,-0.162145673,-0.8525281,0
795,company_795,0.702722172,0.372501202,-0.291153301,-0.441066296,0.894242163,-0.043083924,0.082645889,2.880260693,-0.8525281,0
796,company_796,-0.074137585,0.0643735,-0.274176999,-0.858334629,-0.417256855,0.002227639,0.721370651,-0.317069902,0.31505769,0
797,company_797,0.33714111,1.120811336,1.465015891,-1.108695629,1.490378081,-0.169072175,-1.338741608,0.345176625,-0.385493784,0
798,company_798,-0.759602077,-0.023662986,3.74803584,-1.275602962,-0.178802488,-0.380157752,-1.356733855,-0.359619514,-0.385493784,0
799,company_799,-0.988090241,0.328482959,-0.270079271,-0.023797963,-1.132619955,-0.634344572,0.109634259,-0.56582148,2.846383684,0
800,company_800,-0.531113913,-0.904027849,3.74803584,-0.691427296,-0.059575304,-1.640040254,-1.464687336,-0.322524981,-0.759121237,0
801,company_801,-0.48541628,0.592592418,-0.278743039,-0.441066296,2.444195548,-0.438731236,-0.911425747,-0.043224963,-0.805824669,0
802,company_802,-0.165532851,-0.067681229,-0.277689338,0.64383137,2.444195548,-0.663078735,-0.083782394,0.54919656,-0.805824669,0
803,company_803,1.936558257,-0.815991363,-0.291153301,-0.774880962,0.059651879,0.457553596,-1.39721641,2.880260693,-0.8525281,0
804,company_804,-0.119835218,-0.023662986,-0.291153301,-1.275602962,-0.298029671,-0.300586225,-1.064359845,-0.213423411,-0.8525281,0
805,company_805,-0.348323382,-0.815991363,-0.28155291,0.852465537,-0.178802488,-0.544826605,0.856312502,-0.452355848,-0.245383489,0
806,company_806,-1.033787874,-1.388228524,-0.276869792,2.14599737,-0.059575304,1.873263671,1.823395768,-0.938948848,-0.198680058,0
807,company_807,-0.988090241,0.724647147,-0.271250051,0.76901187,-1.013392772,-1.700824059,0.730366774,-1.09060003,0.128243964,1
808,company_808,-0.48541628,0.944738363,-0.167167756,-0.357612629,0.536560613,1.157119933,0.298552851,0.916868849,-0.525604079,0
809,company_809,0.062955313,-0.727954877,3.74803584,-0.983515129,-0.894165588,0.324934385,-0.2592068,0.123700439,-0.058569763,0
810,company_810,0.154350579,-0.111699473,-0.291153301,-0.399339463,-0.655711222,-0.394524833,1.733434534,-0.990226586,-0.8525281,0
811,company_811,-0.759602077,-1.080100822,-0.291153301,-1.025241962,-0.178802488,-0.48514796,0.271564481,2.880260693,-0.8525281,0
812,company_812,-1.262276037,-1.124119065,-0.27757226,-0.274158963,-0.894165588,1.373731311,-0.007315345,-0.343254279,0.081540532,0
813,company_813,-1.719252365,-1.432246767,-0.284128625,-1.275602962,-0.894165588,-0.631029092,-0.83945676,-0.167600752,0.361761122,0
814,company_814,-1.719252365,-0.287772445,-0.272537908,1.14455337,-1.132619955,2.4788914,0.199595493,-0.152326532,-0.151976626,0
815,company_815,-0.302625749,-0.419827175,-0.291153301,-0.983515129,-0.298029671,0.49844452,-0.704514908,2.880260693,-0.8525281,0
816,company_816,1.205396132,1.869121469,-0.285182326,0.101382537,1.848059631,0.208892576,0.784343515,-0.914946503,-0.8525281,0
817,company_817,-0.211230484,-0.419827175,-0.277689338,-1.233876129,2.444195548,-0.437626076,-1.514166015,0.036419183,-0.525604079,0
818,company_818,0.062955313,-0.507863661,-0.278860117,-1.192149296,0.178879063,-0.551457566,-0.596561428,-0.034496837,-0.712417805,0
819,company_819,-0.896694975,-0.243754202,-0.278274727,0.184836204,0.298106246,2.4788914,-0.115268826,-0.093411685,-0.058569763,0
820,company_820,0.154350579,0.152409986,-0.291153301,0.852465537,0.536560613,-0.569140127,-0.106272702,0.392090299,-0.8525281,0
821,company_821,-1.445066569,-0.463845418,-0.276284402,-0.441066296,-1.132619955,0.01548956,1.454554708,-0.914946503,1.389236617,0
822,company_822,-0.256928116,0.108391743,-0.278391805,-0.107251629,0.894242163,2.4788914,-0.924919932,1.449284508,-0.478900647,0
823,company_823,-0.028439953,-1.432246767,-0.282372455,0.977646037,-0.059575304,0.928351794,0.527953998,-0.01594957,-0.478900647,0
824,company_824,1.114000867,0.416519445,-0.281201676,-1.066968796,-0.417256855,0.445396835,-0.142257196,0.04732934,-0.478900647,0
825,company_825,0.108652946,-0.155717716,-0.291153301,-1.066968796,0.894242163,-0.747070901,0.491969504,-0.113049967,-0.8525281,0
826,company_826,-1.399368936,-0.243754202,-0.278157649,-0.607973629,-0.298029671,1.729592859,-0.569573057,0.394272331,0.268354259,0
827,company_827,0.245745844,0.988756606,-0.267971868,-0.315885796,-0.298029671,0.690742375,-0.070288209,-0.462174989,0.268354259,0
828,company_828,0.108652946,-0.63991839,-0.281787066,0.89419237,-0.059575304,-0.412207394,0.820328008,-0.897490252,-0.338790352,0
829,company_829,-0.531113913,-0.419827175,-0.280616286,-1.275602962,-1.132619955,-0.129286411,0.181603247,-0.664012893,2.696932703,0
830,company_830,1.890860624,0.0643735,-0.279211351,-0.691427296,0.41733343,1.296370104,-0.857449006,0.453187178,-0.478900647,0
831,company_831,1.708070093,0.19642823,-0.291153301,-0.941788296,0.77501498,0.295095063,-0.317681602,2.880260693,-0.8525281,0
832,company_832,0.108652946,-0.155717716,-0.281669988,-1.275602962,-0.655711222,-1.705023667,-0.142257196,-0.751294149,-0.665714374,0
833,company_833,0.108652946,-0.287772445,-0.280733364,1.64527537,0.059651879,-0.692918057,1.261138055,-1.09823714,0.081540532,0
834,company_834,-0.348323382,-0.375808931,-0.283426157,0.310016704,0.655787797,1.321788786,-0.875441253,1.244173557,-0.805824669,0
835,company_835,-0.759602077,-0.595900147,-0.237414524,1.937363203,2.444195548,-0.393419673,0.820328008,1.929331413,-0.805824669,0
836,company_836,-0.256928116,-0.551881904,-0.278860117,-0.858334629,1.251923714,-0.320479107,-0.169245566,-0.748021102,-0.198680058,0
837,company_837,1.068303234,-0.199735959,-0.277221026,0.435197204,1.371150897,-0.068502606,-0.2592068,-0.476358194,-0.619010942,0
838,company_838,-0.256928116,0.0643735,-0.26445953,2.14599737,1.013469347,1.359364229,0.145618753,-0.067227308,-0.572307511,0
839,company_839,1.799465358,1.781084983,3.74803584,-0.190705296,-0.774938405,1.219008898,0.073649766,-0.93349377,2.846383684,1
840,company_840,-0.256928116,-0.023662986,-0.279094273,-1.275602962,-1.013392772,-0.514987283,-0.151253319,-0.515634759,2.837042998,0
841,company_841,-0.348323382,-0.904027849,-0.283192001,-1.108695629,-1.132619955,-0.533775004,-1.514166015,-0.391258969,2.846383684,1
842,company_842,-0.394021015,-0.199735959,3.74803584,0.602104537,1.371150897,-0.190070216,0.950771798,1.858415393,-0.8525281,0
